"TOA5","N2","CR2xx","No_SN","CR200X.Std.02","15min_100times_only.CR2","24549","Data"
"TIMESTAMP","RECORD","Turb_BS_Median","Turb_BS_Mean","Turb_BS_STD","Turb_BS_Min","Turb_BS_Max","Turb_SS_Median","Turb_SS_Mean","Turb_SS_STD","Turb_SS_Min","Turb_SS_Max"
"TS","RN","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-05-17 07:45:00",9462,1.497952,1.508338,0.0846247,1.390531,1.914951,2.320753,2.404275,0.3389012,1.971374,4.580931
"2014-05-17 08:00:00",9463,1.501112,1.512498,0.0615592,1.412645,1.807719,2.316009,2.428732,0.364904,2.022898,3.990755
"2014-05-17 08:15:00",9464,1.469228,1.495124,0.0945004,1.37732,1.947154,2.217024,2.298214,0.3494764,1.996029,4.821926
"2014-05-17 08:30:00",9465,1.467504,1.484139,0.0757337,1.288877,1.850264,2.214495,2.239153,0.1485978,1.959678,2.657992
"2014-05-17 08:45:00",9466,1.508581,1.561535,0.1993343,1.410922,3.084905,2.303042,2.418856,0.369123,2.071582,3.888326
"2014-05-17 09:00:00",9467,1.494505,1.506757,0.0529139,1.417527,1.679822,2.241057,2.33438,0.321981,2.03175,4.183928
"2014-05-17 09:15:00",9468,1.487898,1.517788,0.137307,1.390531,2.195941,2.286596,2.317617,0.2364121,1.953357,3.061915
"2014-05-17 09:30:00",9469,1.476409,1.48269,0.067843,1.320175,1.815768,2.244852,2.252926,0.1421682,1.872762,2.633626
"2014-05-17 09:45:00",9470,1.50657,1.67024,0.3794881,1.362387,2.923803,2.251809,2.334873,0.301632,1.924594,3.671475
"2014-05-17 10:00:00",9471,1.4721,1.513887,0.1799967,1.375023,2.761316,2.212914,2.265474,0.2083397,1.962207,3.321949
"2014-05-17 10:15:00",9472,1.492494,1.532748,0.208988,1.331661,3.078852,2.384326,2.880135,1.830899,1.944823,15.97587
"2014-05-17 10:30:00",9473,1.464919,1.481377,0.0678295,1.380192,1.780987,2.235365,2.26426,0.1968835,1.954621,2.87828
"2014-05-17 10:45:00",9474,1.480143,1.491031,0.0643169,1.357505,1.690167,2.192992,2.301901,0.3118422,1.969161,3.857252
"2014-05-17 11:00:00",9475,1.483877,1.489064,0.0515422,1.379905,1.68988,2.280271,2.367291,0.3478185,1.912268,4.204231
"2014-05-17 11:15:00",9476,1.497378,1.535512,0.1359665,1.358654,2.279379,2.174653,2.209296,0.1639439,1.978328,2.908355
